run_id,checked_at,agency_id,agency_name,agency_name_normalized,nexo_project_count,candidate_website_url,domain,official_confidence,official_confidence_reason,home_status,robots_status,robots_allows_project_crawl,tos_url,legal_operational_flag,sitemap_status,sitemap_url_count,project_url_count,detected_stack,archetype_primary,archetype_secondary,archetype_confidence,recommended_extractor,requires_playwright,project_pages_sampled,critical_fields_detected_count,critical_field_coverage_pct,desirable_field_coverage_pct,match_high_count,match_medium_count,match_low_count,unmatched_web_count,unmatched_nexo_count,error_rate_pct,average_latency_ms,extraction_cost_level,viability_score,final_decision,decision_reason,next_action,evidence_path,notes
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0125,NEXO INGENIERÍA,nexo ingenieria,2,https://nexoingenieria.com/,nexoingenieria.com,high,Existe URL de web propia en matrices locales.,200,200,true_preliminary,,clear_preliminary,200,24,4,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,2292,low_medium,88,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=4 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0126,ODIMA INMOBILIARIA,odima,2,https://odima.pe/,odima.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://odima.pe/terminos-condiciones/,clear_preliminary,200,35,9,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,1193,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=9 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0127,PADOVA,padova,2,https://padovasac.com/,padovasac.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://padova.pe/textos-legales,clear_preliminary,404,0,2,HTML/CMS no identificado,static_html_sitemap,,medium,static_html_sitemap,false,0,,,,,,,,,,889,low,71,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=404 | project_urls=2 | legal_flag=clear_preliminary | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0128,PALACE,palace,2,https://palacepropertiesperu.com/,palacepropertiesperu.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,404,review_required,https://palacepropertiesperu.com/terminos-condiciones,review_required,404,0,4,HTML/CMS no identificado,embedded_json_html,,high,embedded_json_html,false,0,,,,,,,,,,903,medium,61,Go condicionado,"Hay URLs candidatas, pero requiere Playwright o revision operativa.",Evaluar endpoint/API o navegador limitado.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=404 | sitemap=404 | project_urls=4 | legal_flag=review_required | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0129,PIONERO INMOBILIARIA,pionero,2,http://www.pionero.pe/,pionero.pe,high,Existe URL de web propia en matrices locales.,200,404,review_required,http://www.pionero.pe/terminos-y-condiciones/,review_required,404,0,2,WordPress | React | Vue,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,787,low_medium,60,Go condicionado,"Hay URLs candidatas, pero requiere Playwright o revision operativa.",Evaluar endpoint/API o navegador limitado.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=404 | sitemap=404 | project_urls=2 | legal_flag=review_required | stack=WordPress | React | Vue
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0130,PISONAY INMOBILIARIA,pisonay,2,https://www.pisonay.com.pe/,pisonay.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=0 | body_token_hits=1 | real_estate_terms=true | parked=false,200,404,review_required,,review_required,404,0,0,Next.js,embedded_json_html,,high,embedded_json_html,false,0,,,,,,,,,,536,medium,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=404 | sitemap=404 | project_urls=0 | legal_flag=review_required | stack=Next.js
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0131,REAL INMOBILIARIA,real,2,,,none,CODIP o matriz local solo tiene perfil de Nexo; web propia pendiente de descubrimiento.,,,,,not_official_or_unconfirmed,,,0,,discovery_pending,,,discovery_required,false,0,,,,,,,,,,,unknown,0,Discovery pendiente,No hay dominio oficial confirmado.,Buscar y validar web oficial.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,Sin URL candidata en Fase 1.
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0132,ROSIAM,rosiam,2,https://rosiam.com/,rosiam.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://rosiam.com/terminos-y-condiciones/,clear_preliminary,200,24,6,WordPress | Vue,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,949,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=6 | legal_flag=clear_preliminary | stack=WordPress | Vue
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0133,STELLA INMOBILIARIA,stella,2,https://stellainmobiliaria.pe/,stellainmobiliaria.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,15,1,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,1539,low_medium,82,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=1 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0134,TRIADA,triada,2,https://www.triada.com.pe/,triada.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,404,review_required,https://www.triada.com.pe/#popupTerminos,review_required,404,0,3,HTML/CMS no identificado,embedded_json_html,,high,embedded_json_html,false,0,,,,,,,,,,701,medium,59,Go condicionado,"Hay URLs candidatas, pero requiere Playwright o revision operativa.",Evaluar endpoint/API o navegador limitado.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=404 | sitemap=404 | project_urls=3 | legal_flag=review_required | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0135,Val Grupo Inmobiliario,val,2,https://val.com.pe/,val.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://val.com.pe/terminos-condiciones,clear_preliminary,200,20,10,Vue,embedded_json_html,,high,embedded_json_html,false,0,,,,,,,,,,591,medium,89,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=10 | legal_flag=clear_preliminary | stack=Vue
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0136,VALICO,valico,2,https://valico.pe/,valico.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://valico.pe/terminos-y-condiciones/,clear_preliminary,200,11,0,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,429,low_medium,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=0 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0137,VERDANT INMOBILIARIA,verdant,2,https://verdant.pe/,verdant.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://verdant.pe/terminos-y-condiciones,clear_preliminary,200,17,6,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,693,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=6 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0138,VIVANS INMOBILIARIA,vivans,2,,,none,CODIP o matriz local solo tiene perfil de Nexo; web propia pendiente de descubrimiento.,,,,,not_official_or_unconfirmed,,,0,,discovery_pending,,,discovery_required,false,0,,,,,,,,,,,unknown,0,Discovery pendiente,No hay dominio oficial confirmado.,Buscar y validar web oficial.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,Sin URL candidata en Fase 1.
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0139,Alegra Inmobiliaria,alegra,1,https://marverde.pe/,marverde.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=0 | title_token_hits=0 | body_token_hits=0 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://marverde.pe/terminos-y-condiciones/,clear_preliminary,200,41,9,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,1696,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=9 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0140,AMMA INMOBILIARIA,amma,1,,,none,No se encontro web propia en evidencia local.,,,,,not_official_or_unconfirmed,,,0,,discovery_pending,,,discovery_required,false,0,,,,,,,,,,,unknown,0,Discovery pendiente,No hay dominio oficial confirmado.,Buscar y validar web oficial.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,Sin URL candidata en Fase 1.
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0141,ARQUIMIA,arquimia,1,https://arquimia.pe/,arquimia.pe,medium,Discovery faltantes: source=domain_guess_from_agency_name | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://arquimia.pe/terminos-y-condiciones/,clear_preliminary,200,21,8,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,4087,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=8 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0142,Becamm Inversiones SAC,becamm inversiones,1,https://becamm.com/,becamm.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,TIMEOUT,200,true_preliminary,,clear_preliminary,200,17,2,HTML/CMS no identificado,static_html_sitemap,,medium,static_html_sitemap,false,0,,,,,,,,,,6017,low,71,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=TIMEOUT | robots=200 | sitemap=200 | project_urls=2 | legal_flag=clear_preliminary | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0143,Cadiz Inmobiliaria,cadiz,1,,,none,CODIP o matriz local solo tiene perfil de Nexo; web propia pendiente de descubrimiento.,,,,,not_official_or_unconfirmed,,,0,,discovery_pending,,,discovery_required,false,0,,,,,,,,,,,unknown,0,Discovery pendiente,No hay dominio oficial confirmado.,Buscar y validar web oficial.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,Sin URL candidata en Fase 1.
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0144,CAMBRILS,cambrils,1,https://mirahome.pe/,mirahome.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=0 | title_token_hits=0 | body_token_hits=0 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,4,0,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,1518,low_medium,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=0 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0145,CASA BONITA,casa bonita,1,https://casabonita.com.pe/,casabonita.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=2 | title_token_hits=2 | body_token_hits=2 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,17,6,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,3613,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=6 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0146,CC17,cc17,1,https://www.cc17.pe/,cc17.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,25,8,Vue,embedded_json_html,,high,embedded_json_html,false,0,,,,,,,,,,1211,medium,89,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=8 | legal_flag=clear_preliminary | stack=Vue
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0147,CONSTRUCTORA FRAMAN,framan,1,https://framan.com/,framan.com,medium,Discovery faltantes: source=domain_guess_from_agency_name | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,0,0,HTML/CMS no identificado,playwright_rendered_html,,medium,playwright_rendered_html,true,0,,,,,,,,,,725,high,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=0 | legal_flag=clear_preliminary | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0148,Cresiente,cresiente,1,https://eomgrupo.com/,esparq.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=0 | title_token_hits=0 | body_token_hits=0 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,42,12,HTML/CMS no identificado,static_html_sitemap,,medium,static_html_sitemap,false,0,,,,,,,,,,579,low,91,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=12 | legal_flag=clear_preliminary | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0149,EDIFIKARTE,edifikarte,1,https://edifikarte.com.pe/,edifikarte.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=0 | body_token_hits=0 | real_estate_terms=false | parked=false,200,200,true_preliminary,,clear_preliminary,200,0,0,HTML/CMS no identificado,playwright_rendered_html,,medium,playwright_rendered_html,true,0,,,,,,,,,,474,high,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=0 | legal_flag=clear_preliminary | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0150,ELSVAN CONSTRUCCIONES INMOBILIARIAS,elsvan construcciones inmobiliarias,1,https://elsvan.pe/,elsvan.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://elsvan.pe/terminos-y-condiciones,clear_preliminary,200,18,14,HTML/CMS no identificado,embedded_json_html,,high,embedded_json_html,false,0,,,,,,,,,,843,medium,89,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=14 | legal_flag=clear_preliminary | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0151,EUREKA,eureka,1,https://inmobiliariaeureka.com/,inmobiliariaeureka.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,28,7,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,1733,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=7 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0152,FRANCO GRUPO INMOBILIARIO,franco,1,https://gcfinmobiliaria.com/,gcfinmobiliaria.com,medium,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=0 | title_token_hits=0 | body_token_hits=0 | real_estate_terms=false | parked=false,200,200,true_preliminary,,clear_preliminary,200,7,0,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,697,low_medium,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=0 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0153,Galeon Inmobiliaria,galeon,1,https://www.galeon.com.pe/,galeon.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=false | parked=false,200,200,true_preliminary,https://www.galeon.com.pe/terminos-y-condiciones/,clear_preliminary,200,26,20,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,1572,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=20 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0154,GHS CONSTRUCTORA,ghs,1,https://ghsconstructora.com/,ghsconstructora.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,33,20,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,2157,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=20 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0155,GRATIA CONSTRUCTORA,gratia,1,https://gratia.com.pe/,gratia.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=1 | body_token_hits=0 | real_estate_terms=false | parked=false,200,200,true_preliminary,,clear_preliminary,200,19,4,WordPress | React,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,582,low_medium,88,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=4 | legal_flag=clear_preliminary | stack=WordPress | React
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0156,GREAL INVERSIONES,greal inversiones,1,https://grealinversiones.com/,grealinversiones.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=2 | title_token_hits=0 | body_token_hits=0 | real_estate_terms=false | parked=false,200,404,review_required,,review_required,404,0,0,HTML/CMS no identificado,playwright_rendered_html,,medium,playwright_rendered_html,true,0,,,,,,,,,,304,high,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=404 | sitemap=404 | project_urls=0 | legal_flag=review_required | stack=HTML/CMS no identificado
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0157,GRUPO CHACARILLA SUR,chacarilla sur,1,https://grupochacarillasur.com/,grupochacarillasur.com,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=2 | title_token_hits=2 | body_token_hits=2 | real_estate_terms=true | parked=false,200,200,true_preliminary,,clear_preliminary,200,0,2,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,4800,low_medium,72,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=2 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0158,Grupo DEGOL SAC,degol,1,https://www.grupodegol.com/#popup,grupodegol.com,high,Existe URL de web propia en matrices locales.,200,200,true_preliminary,,clear_preliminary,404,0,0,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,1626,low_medium,15,No-go técnico,No se detectaron URLs candidatas de proyecto en home/sitemap.,Revisar manualmente o discovery adicional.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=404 | project_urls=0 | legal_flag=clear_preliminary | stack=WordPress
webs_propias_audit_2026-06-24T01-06-15-967Z,2026-06-24T01:06:15.967Z,agency_0159,ILUMINA INMOBILIARIA,ilumina,1,https://ilumina.com.pe/,ilumina.com.pe,high,Discovery faltantes: source=nexo_project_email_domain | status=200 | domain_token_hits=1 | title_token_hits=0 | body_token_hits=1 | real_estate_terms=true | parked=false,200,200,true_preliminary,https://ilumina.com.pe/terminos-y-condiciones/,clear_preliminary,200,19,8,WordPress,wordpress_sitemap_rest_html,embedded_json_html,high,wordpress_sitemap_rest_html,false,0,,,,,,,,,,2768,low_medium,92,Go,Home/robots/sitemap sin bloqueo preliminar y URLs de proyecto detectadas.,Pasar a extraccion de muestra por arquetipo.,outputs/webs-propias/raw_snapshots/webs_propias_audit_2026-06-24T01-06-15-967Z/,home=200 | robots=200 | sitemap=200 | project_urls=8 | legal_flag=clear_preliminary | stack=WordPress
